label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,blank01,U13C15NGly-ctrl-1,U13C15NGly-ctrl-2,U13C15NGly-ctrl-3,U13C15NGly-itaco-1,U13C15NGly-itaco-2,U13C15NGly-itaco-3,U13C15NSer-ctrl-1,U13C15NSer-ctrl-2,U13C15NSer-ctrl-3,U13C15NSer-itaco-1,U13C15NSer-itaco-2,U13C15NSer-itaco-3
,0,193,1,155.0322,7.936767,0.6624463,C13N15-label-3-1,xanthine,xanthine,C5H4N4O2,0.3132329,6.495897,151.0258,0,0,0,0,0,0,0,0,0,0,0,2752.355,0
,0,194,0,156.0299,8.218667,0.07806353,C13N15-label-3-2,xanthine,xanthine,C5H4N4O2,0.03133297,2.640432,151.0258,0,0,0,0,0,0,0,0,5470.635,0,0,0,0
,0,195,1,156.0363,7.950926,0.6775627,C13N15-label-4-1,xanthine,xanthine,C5H4N4O2,0.2990742,1.955796,151.0258,0,0,0,0,0,0,0,0,0,2822.231,1949.055,1500.405,543.208
,0,196,0,157.033,7.9012,0.06376736,C13N15-label-4-2,xanthine,xanthine,C5H4N4O2,0.3487997,4.081095,151.0258,0,0,0,0,499.9796,0,0,0,0,0,0,0,0
,0,197,6,152.0291,7.965551,0.8466602,C13-label-1,xanthine,xanthine,C5H4N4O2,0.2844486,2.408815,151.0258,0,1650.842,5557.72,3391.036,2495.007,1693.826,2406.443,6775.454,0,6776.857,2515.115,942.8765,8287.212
,0,198,0,153.032,7.95595,0.1189146,C13-label-2,xanthine,xanthine,C5H4N4O2,0.2940497,5.28459,151.0258,0,0,0,0,0,0,0,3278.444,0,0,2746.618,0,0
,0,199,0,152.0228,7.942091,0.126124,N15-label-1,xanthine,xanthine,C5H4N4O2,0.3079095,2.208172,151.0258,0,667.77,0,1604.083,561.851,0,0,851.2641,0,945.1043,0,0,0
,0,200,0,153.0192,7.917017,0.0907466,N15-label-2,xanthine,xanthine,C5H4N4O2,0.332983,6.880506,151.0258,0,1789.522,0,0,0,0,0,0,0,0,0,0,0
,0,201,4,154.0619,13.99418,0.7126229,C12 PARENT,histidine,histidine,C6H9N3O2,0.245822,2.079904,154.0619,16675.05,120506.7,214761.6,163120,184376.1,168697.9,138901.3,301881.2,93556.41,200977.4,155219.7,102293.9,170185.5
,0,202,0,158.0568,13.9745,0.0539069,C13N15-label-1-3,histidine,histidine,C6H9N3O2,0.2655001,0.77232,154.0619,0,911.6293,1123.707,1226.657,757.008,1247.149,1179.744,1259.066,1354.837,2318.591,1109.347,358.5463,3080.56
,0,203,3,155.0651,13.98137,0.794336,C13-label-1,histidine,histidine,C6H9N3O2,0.2586308,3.050468,154.0619,6447.112,10695.1,9781.582,4642.638,12548.07,7146.98,11100.53,14427.41,2429.627,11405.75,10716.37,3336.366,8789.851
,0,204,0,155.0589,13.78746,0.1187864,N15-label-1,histidine,histidine,C6H9N3O2,0.4525433,2.460155,154.0619,0,0,1182.628,0,0,0,0,781.2526,0,0,0,0,1798.458
,0,205,0,156.0564,14.30153,0.05155967,N15-label-2,histidine,histidine,C6H9N3O2,0.06153393,0.6844423,154.0619,713.6819,0,0,0,0,0,0,0,0,0,0,0,0
,0,206,0,157.0536,14.37632,0.05208018,N15-label-3,histidine,histidine,C6H9N3O2,0.1363211,2.040292,154.0619,0,784.0864,11720.28,25878.84,4307.96,14436.54,641.2748,10362.82,23576.18,1231.183,827.9658,6064.827,927.7629
,0,207,12,155.0093,7.080454,0.8539585,C12 PARENT,orotate,orotate,C5H4N2O4,0.7695456,3.24844,155.0093,0,80872.91,414699.5,258781.3,90750.7,228334.7,119095.4,225857.2,215212.3,233364,125112.9,188804.8,178413.1
,0,208,0,157.011,7.087305,0.09451451,C13N15-label-1-1,orotate,orotate,C5H4N2O4,0.7626953,5.053537,155.0093,0,0,1759.116,0,2059.688,0,0,0,0,0,14979.38,0,737.0027
,0,209,0,160.0149,7.018,0.06002963,C13N15-label-3-2,orotate,orotate,C5H4N2O4,0.8319998,5.626187,155.0093,0,0,0,0,0,0,0,0,0,0,0,0,896.2078
,0,210,8,156.0128,7.039803,0.847102,C13-label-1,orotate,orotate,C5H4N2O4,0.8101969,2.347308,155.0093,0,3776.564,22023.28,15304.06,0,8147.52,3319.337,9602.605,8929.103,9519.806,2882.656,8204.49,9581.14
,0,211,0,158.0204,6.989384,0.1448204,C13-label-3,orotate,orotate,C5H4N2O4,0.8606162,2.896874,155.0093,0,0,0,0,0,0,0,0,0,771.5413,0,0,936.1606
,0,212,2,156.0065,7.116367,0.8282701,N15-label-1,orotate,orotate,C5H4N2O4,0.7336326,2.053977,155.0093,0,0,0,0,0,0,0,0,27594.1,13009.19,0,4875.952,0
,0,213,12,157.025,9.193713,0.8488367,C12 PARENT,L-Hydroorotic acid,L-Hydroorotic acid,C5H6N2O4,0.01628685,3.012393,157.025,3178.852,32322.48,136053.7,113368.3,79246.26,67979.79,78350.7,102075.1,77219.34,89103.21,97847.18,120979.6,43965.86
,0,214,0,159.0256,9.502151,0.1383153,C13N15-label-1-1,L-Hydroorotic acid,L-Hydroorotic acid,C5H6N2O4,0.2921505,1.823081,157.025,0,0,0,0,0,0,0,0,777.9542,0,0,0,0
,0,215,1,158.0284,9.167802,0.8300292,C13-label-1,L-Hydroorotic acid,L-Hydroorotic acid,C5H6N2O4,0.04219818,2.89671,157.025,0,1191.079,9362.304,2580.847,1662.007,6118.706,1565.599,2078.464,1524.425,2290.069,1486.813,2973.712,2322.353
,0,216,3,158.0221,9.188364,0.8480195,N15-label-1,L-Hydroorotic acid,L-Hydroorotic acid,C5H6N2O4,0.02163601,2.703704,157.025,0,0,0,0,0,0,0,1171.289,9695.59,10520.26,4147.759,2217.845,518.1965
,0,217,12,158.0607,2.65421,0.8249527,C12 PARENT,Indole-3-acetaldehyde,Indole-3-acetaldehyde,C10H9NO,0.004210234,2.703043,158.0607,732.97,94844.9,240778.8,251593.1,211181.3,181489.5,151499.9,1944827,301813.8,569861.3,296727.1,147548,199237.2
,0,218,10,159.0642,2.670675,0.847105,C13-label-1,Indole-3-acetaldehyde,Indole-3-acetaldehyde,C10H9NO,0.02067518,1.822638,158.0607,0,10435.47,4302.732,29349.34,27531.07,11789,11034.27,204569,28229.88,60126.91,24080.45,12385.44,11335.85
,0,219,0,160.0674,2.661525,0.1035237,C13-label-2,Indole-3-acetaldehyde,Indole-3-acetaldehyde,C10H9NO,0.01152515,2.573829,158.0607,0,0,0,0,0,0,0,8449.346,1189.319,0,0,0,0
,0,220,0,164.0824,2.613984,0.1056586,C13-label-6,Indole-3-acetaldehyde,Indole-3-acetaldehyde,C10H9NO,0.03601646,6.695662,158.0607,0,0,0,0,0,0,0,0,0,0,3005.935,0,0
,0,221,0,167.0905,2.665933,0.1311356,C13-label-9,Indole-3-acetaldehyde,Indole-3-acetaldehyde,C10H9NO,0.01593328,4.839963,158.0607,0,1263.709,0,0,0,0,0,0,0,0,0,0,0
,0,222,0,159.0578,2.711333,0.1403616,N15-label-1,Indole-3-acetaldehyde,Indole-3-acetaldehyde,C10H9NO,0.06133318,2.206439,158.0607,0,0,0,0,0,0,0,2876.936,0,0,0,0,0
,0,223,11,161.0452,12.85159,0.821005,C12 PARENT,2-Hydroxyhexanedioic Acid ,2-Hydroxyhexanedioic Acid ,C6H10O5,0.2184076,2.463455,161.0452,77278.13,201063,543925,477549.8,283188,255445.1,307711.1,557575.4,281215.2,440418.6,310284.1,273932.7,230136.8
,0,224,11,162.0486,12.84376,0.8380038,C13-label-1,2-Hydroxyhexanedioic Acid ,2-Hydroxyhexanedioic Acid ,C6H10O5,0.226243,2.165718,161.0452,4084.297,12076.07,28561.11,25947.3,11709.73,9326.81,17239.45,35998.82,12886.87,26076.25,10115.48,11929,11011.16
,0,225,0,163.0527,12.71028,0.05100526,C13-label-2,2-Hydroxyhexanedioic Acid ,2-Hydroxyhexanedioic Acid ,C6H10O5,0.3597155,2.99463,161.0452,0,0,0,0,0,0,0,502.1823,0,0,0,0,0
,0,226,0,166.0618,12.79538,0.05925452,C13-label-5,2-Hydroxyhexanedioic Acid ,2-Hydroxyhexanedioic Acid ,C6H10O5,0.2746162,2.94035,161.0452,0,2349.128,0,2313.678,0,0,0,0,0,0,0,0,0
,0,227,0,167.0652,13.12898,0.05156593,C13-label-6,2-Hydroxyhexanedioic Acid ,2-Hydroxyhexanedioic Acid ,C6H10O5,0.05898476,2.831356,161.0452,711.634,0,0,0,0,0,0,0,0,0,0,0,0
,0,228,12,164.0383,13.11639,0.8519778,C12 PARENT,Methionine sulfoxide,Methionine sulfoxide,C5H11NO3S,0.1363878,2.046428,164.0383,0,22883.14,80818.84,65491.96,62111.86,61143.31,50376.83,73462.84,18968.24,65232.61,45044.26,32482.77,56194.24
,0,229,0,166.0401,13.15337,0.0523858,C13N15-label-1-1,Methionine sulfoxide,Methionine sulfoxide,C5H11NO3S,0.1733685,6.06532,164.0383,0,0,0,0,0,0,0,0,0,0,0,0,1880.827
,0,230,12,164.0714,8.516352,0.8214034,C12 PARENT,phenylalanine,phenylalanine,C9H11NO2,0.1436481,2.046016,164.0714,8643.565,1481613,3783423,2865007,3246076,3001247,2486531,4496488,1545928,3980045,2755699,2075747,3319550
,0,231,0,166.0718,8.508251,0.07637789,C13N15-label-1-1,phenylalanine,phenylalanine,C9H11NO2,0.1517487,2.021371,164.0714,0,0,0,0,1197.908,0,0,566.7775,0,930.5901,572.4953,0,0
,0,232,12,165.0746,8.525014,0.8292497,C13-label-1,phenylalanine,phenylalanine,C9H11NO2,0.1349859,2.773064,164.0714,490.0592,153918,372723,294174.7,338074.5,307717.3,246408.7,441141.4,152254.3,375469,270115.2,216437.6,341744
,0,233,12,166.078,8.495126,0.8408943,C13-label-2,phenylalanine,phenylalanine,C9H11NO2,0.1648741,2.572556,164.0714,0,5125.932,17378.54,10353.64,8474.797,11875.59,10861.59,18201.43,4903.882,16784.12,9421.052,7189.525,13330.38
,0,234,0,168.0856,8.523268,0.1248092,C13-label-4,phenylalanine,phenylalanine,C9H11NO2,0.1367321,2.723404,164.0714,0,0,0,507.8178,0,0,0,0,0,0,0,0,543.733
,0,235,0,170.093,8.448833,0.06562041,C13-label-6,phenylalanine,phenylalanine,C9H11NO2,0.2111664,6.907603,164.0714,0,0,0,0,0,0,0,588.604,0,0,0,0,0
,0,236,12,165.0683,8.487115,0.8432499,N15-label-1,phenylalanine,phenylalanine,C9H11NO2,0.1728849,2.680731,164.0714,0,2749.15,12168.77,7271.656,8405.175,9527.997,7168.18,14045.41,3028.708,12412.62,9239.591,5251.612,11504.35
,0,237,12,166.9747,13.83608,0.8491706,C12 PARENT,phosphoenolpyruvate,phosphoenolpyruvate,C3H5O6P,0.02392006,2.375974,166.9747,627.0659,18314.36,130858.7,65774.67,139894.5,66793.41,177310,105497.9,28678.33,105232.6,97961.62,93562.21,87082.05
,0,238,0,167.9779,13.88652,0.1535,C13-label-1,phosphoenolpyruvate,phosphoenolpyruvate,C3H5O6P,0.02651691,3.27016,166.9747,0,0,0,0,0,0,3853.638,0,0,2676.076,0,0,0
,0,239,12,168.9904,13.63712,0.816565,C12 PARENT,Glyceraldehyde-3-phosphate,Glyceraldehyde-3-phosphate,C3H7O6P,0.09288025,2.257341,168.9904,0,180236.5,687906.4,504971.1,633572.4,527520.6,660920.9,503846.2,196595.5,448357.8,559715.2,513046.3,616026.9
,0,240,10,169.9938,13.65431,0.8482332,C13-label-1,Glyceraldehyde-3-phosphate,Glyceraldehyde-3-phosphate,C3H7O6P,0.07568741,2.064496,168.9904,0,3734.225,13472.98,11900.42,19966.83,16811.44,16966.92,19502.45,1340.3,15657.33,21571.29,11837.22,20156.96
,0,241,0,170.997,13.6045,0.05962844,C13-label-2,Glyceraldehyde-3-phosphate,Glyceraldehyde-3-phosphate,C3H7O6P,0.1254988,2.587786,168.9904,0,0,0,0,794.3711,0,0,0,0,0,0,0,0
,0,242,0,172.0007,13.6937,0.1883667,C13-label-3,Glyceraldehyde-3-phosphate,Glyceraldehyde-3-phosphate,C3H7O6P,0.03630352,0.7984213,168.9904,0,0,2939.101,0,0,0,0,0,1085.416,2759.369,1906.484,0,0
,0,243,13,171.006,13.58151,0.829368,C12 PARENT,sn-glycerol-3-phosphate,sn-glycerol-3-phosphate,C3H9O6P,0.02151394,2.052275,171.006,46464.22,112475.4,350872.2,303118.2,364293,408109.2,430256.8,320631.8,156029.6,234657.6,346175.9,344019.9,365801.3
,0,244,10,172.0095,13.60068,0.8486155,C13-label-1,sn-glycerol-3-phosphate,sn-glycerol-3-phosphate,C3H9O6P,0.04068184,1.508051,171.006,711.6384,609.0487,11774.11,5820.89,6821.197,12431.52,13019.64,10896.23,5241.365,8617.822,7782.251,6122.35,8653.193
,0,245,0,173.0126,13.56277,0.1165675,C13-label-2,sn-glycerol-3-phosphate,sn-glycerol-3-phosphate,C3H9O6P,0.002766609,2.99861,171.006,0,378.3361,0,0,0,0,0,0,0,0,0,0,0
,0,246,13,173.0087,13.54767,0.827401,C12 PARENT,Aconitic acid,Aconitic acid,C6H6O6,0.03767014,2.645893,173.0087,8457.898,327175,1469934,1626876,1019485,1137593,1293768,1281858,443298,1354961,1134709,919117.2,1429508
,0,247,10,174.0121,13.53738,0.836017,C13-label-1,Aconitic acid,Aconitic acid,C6H6O6,0.02737999,2.455261,173.0087,0,19039.62,99368.94,93085.48,67433.95,72338.48,75289.24,65944.63,21298.19,75373.02,69434.55,56998.52,78028.57
,0,248,1,175.0154,13.53606,0.8495005,C13-label-2,Aconitic acid,Aconitic acid,C6H6O6,0.0260582,2.964296,173.0087,0,0,0,2992.52,0,0,0,0,4475.732,18297.25,2926.222,0,4440.53
,0,249,13,173.0563,11.40607,0.8306612,C12 PARENT,N-Acetyl-L-asparagine,N-Acetyl-L-asparagine,C6H10N2O4,0.7660704,2.556993,173.0564,6625.648,23176.51,101426.5,99924.91,105352.4,95065.56,109803.9,84320.16,43667.81,69045.62,87486.6,59554.86,76741.99
,0,250,0,177.0585,11.49902,0.05055918,C13N15-label-2-2,N-Acetyl-L-asparagine,N-Acetyl-L-asparagine,C6H10N2O4,0.8590164,5.170789,173.0564,0,0,0,0,0,388.2113,0,0,0,0,0,0,0
,0,251,0,179.071,11.46783,0.04733383,C13N15-label-5-1,N-Acetyl-L-asparagine,N-Acetyl-L-asparagine,C6H10N2O4,0.8278341,2.556331,173.0564,0,0,0,0,0,0,0,0,0,0,6956.953,0,0
,0,252,2,174.0597,11.45595,0.7539141,C13-label-1,N-Acetyl-L-asparagine,N-Acetyl-L-asparagine,C6H10N2O4,0.8159513,2.542253,173.0564,0,404.5327,3853.288,1768.088,5378.539,5426.223,6031.158,3364.405,1433.83,2032.033,3383.512,1964.478,3524.153
,0,253,0,176.0669,11.46203,0.05493091,C13-label-3,N-Acetyl-L-asparagine,N-Acetyl-L-asparagine,C6H10N2O4,0.8220253,0.5199885,173.0564,0,0,0,0,417.693,0,412.8022,0,0,0,0,0,0
,0,254,0,174.0535,11.43225,0.1179076,N15-label-1,N-Acetyl-L-asparagine,N-Acetyl-L-asparagine,C6H10N2O4,0.7922506,1.665674,173.0564,0,0,0,0,0,0,0,453.0638,0,363.563,0,0,0
,0,255,13,173.104,17.19603,0.828517,C12 PARENT,arginine,arginine,C6H14N4O2,0.6739731,2.379993,173.104,3580.419,2951318,8429760,5062022,6146428,5711520,3901955,9500027,2678358,7919600,4165124,3500575,5778820
,0,256,5,175.1043,17.21512,0.8461022,C13N15-label-1-1,arginine,arginine,C6H14N4O2,0.6548805,2.614227,173.104,0,1827.734,7964.301,3215.303,3314.023,4067.025,1477.485,5622.728,0,8218.649,664.4466,1798.833,6513.279
,0,257,0,178.095,17.19308,0.0613151,C13N15-label-1-4,arginine,arginine,C6H14N4O2,0.6769161,5.054965,173.104,0,0,0,0,0,0,0,0,947.752,2048.425,0,0,0
,0,258,0,176.1075,17.28617,0.08157359,C13N15-label-2-1,arginine,arginine,C6H14N4O2,0.5838318,3.72571,173.104,0,489.249,0,0,0,0,0,0,0,0,0,0,0
,0,259,0,180.1027,17.20222,0.05217448,C13N15-label-3-4,arginine,arginine,C6H14N4O2,0.6677761,0.4236138,173.104,0,0,0,0,656.4351,0,0,1052.517,748.9999,0,0,0,0
,0,260,12,174.1073,17.19061,0.8525099,C13-label-1,arginine,arginine,C6H14N4O2,0.67939,2.629197,173.104,0,204086.2,555160.1,322818.8,398864.4,389529.9,250992,614825.1,181184.7,536052.2,223156.4,231397,380634.4
,0,261,11,175.1106,17.20107,0.8445116,C13-label-2,arginine,arginine,C6H14N4O2,0.6689301,3.049821,173.104,0,3506.889,12650.02,9751.063,8920.812,6844.293,3531.27,12260.97,2671.929,15709.46,5449.347,4994.648,9592.215
,0,262,12,174.101,17.19061,0.8517303,N15-label-1,arginine,arginine,C6H14N4O2,0.679388,2.366364,173.104,0,38125.52,118610.5,67372.66,77327.27,77658.12,49131.47,139177.2,39544.25,112522,47371.36,47647.47,83091.54
,0,263,0,177.0917,17.19613,0.06476315,N15-label-4,arginine,arginine,C6H14N4O2,0.673872,4.825117,173.104,22849.25,20503.66,28230.9,25951.64,28200.81,27250.48,28026.67,27681.27,27456.38,25161.23,16439.36,23011.97,24965.88
,0,264,12,174.0403,13.12869,0.8528858,C12 PARENT,N-Acetylaspartic acid,N-Acetylaspartic acid,C6H9NO5,0.8386946,2.630209,174.0403,15375.12,89448.53,390912.8,418690.3,245861.2,245860.6,318448.6,311131,163558.2,336972.1,300347.2,208252.2,286402.5
,0,265,0,177.0449,13.22108,0.1553223,C13N15-label-2-1,N-Acetylaspartic acid,N-Acetylaspartic acid,C6H9NO5,0.9310846,2.068468,174.0403,0,0,0,0,0,0,0,0,0,1125.809,0,0,0
,0,266,1,175.0437,13.13084,0.843356,C13-label-1,N-Acetylaspartic acid,N-Acetylaspartic acid,C6H9NO5,0.8408365,2.440791,174.0403,0,4701.735,21449.08,17555.81,15644.47,12168.12,18699.81,16531.99,7817.32,19014.02,14850.28,13428.89,16694.55
,0,267,1,175.0374,13.13457,0.8499315,N15-label-1,N-Acetylaspartic acid,N-Acetylaspartic acid,C6H9NO5,0.8445673,2.179356,174.0403,0,0,669.5854,0,0,0,0,761.8386,10177.8,16561.65,6469.005,2245.375,2798.175
,0,268,11,175.0355,13.38897,0.8525567,C12 PARENT,Ureidosuccinic acid (carbamoylAspartate),Ureidosuccinic acid (carbamoylAspartate),C5H8N2O5,0.09102821,3.051129,175.0355,565.4708,25942.54,151522.4,132401.5,120397,136272.8,63894.62,109567.8,46325.39,88155.66,139458.5,108457.8,74224.67
,0,269,0,176.0388,13.38787,0.05267536,C13-label-1,Ureidosuccinic acid (carbamoylAspartate),Ureidosuccinic acid (carbamoylAspartate),C5H8N2O5,0.09213257,3.553809,175.0355,0,0,1464.498,0,0,0,0,0,0,0,0,0,0
,0,270,0,176.0325,13.35191,0.1310059,N15-label-1,Ureidosuccinic acid (carbamoylAspartate),Ureidosuccinic acid (carbamoylAspartate),C5H8N2O5,0.128087,3.033848,175.0355,0,0,0,0,0,0,0,0,4748.904,0,5336.458,2908.64,0
,0,271,12,179.0557,13.81159,0.8310248,C12 PARENT,myo-inositol,myo-inositol,C6H12O6,0.04841423,2.47132,179.0557,36864.12,1109214,2263663,2123022,2401763,2156775,2098437,2789830,938814.3,2425018,2026337,1551522,2194953
,0,272,12,180.0591,13.79557,0.8491907,C13-label-1,myo-inositol,myo-inositol,C6H12O6,0.06443119,2.20332,179.0557,1647.448,62192.82,135010.4,135008.3,135843.4,134080.8,140901,177170,69623.05,142982.5,108129.9,92521.41,133559.4
,0,273,0,181.0619,13.84338,0.05368911,C13-label-2,myo-inositol,myo-inositol,C6H12O6,0.0166235,5.309227,179.0557,0,0,2643.725,0,0,0,0,0,0,0,4085.823,0,0
,0,274,12,179.0557,11.89157,0.8409892,C12 PARENT,Glucose,Glucose,C6H12O6,0.141573,2.300884,179.0557,31741.41,8086402,1.49E+07,6830244,1.14E+07,1.08E+07,3921619,2.04E+07,3047587,1.57E+07,3652824,5192696,1.14E+07
,0,275,12,180.0591,11.88185,0.8424026,C13-label-1,Glucose,Glucose,C6H12O6,0.1318502,2.033833,179.0557,1375.449,553531.9,1017137,477172.7,726961.5,722260.8,274437.6,1354792,195441.9,1052331,249826.5,340481,775116.2
,0,276,10,181.0621,11.85993,0.8429296,C13-label-2,Glucose,Glucose,C6H12O6,0.1099329,3.876579,179.0557,0,12609.87,16030.91,7595.496,13864.84,16551.25,0,30170.67,3877.508,23956.1,6641.235,8911.931,20112.5
,0,277,12,180.0662,10.84899,0.8081869,C12 PARENT,tyrosine,tyrosine,C9H11NO3,0.1189928,2.372711,180.0662,31259.1,1242993,2856373,2277103,2623130,2291350,1965668,2963367,1094088,2850555,2217452,1623150,2508998
,0,278,0,182.0679,10.98705,0.09588262,C13N15-label-1-1,tyrosine,tyrosine,C9H11NO3,0.2570515,5.112328,180.0662,0,0,0,0,0,0,0,0,0,0,0,1175.156,0
,0,279,11,181.0696,10.87029,0.8207879,C13-label-1,tyrosine,tyrosine,C9H11NO3,0.1402903,2.106753,180.0662,0,103413.4,283782.3,212086.5,259248.1,216454.7,191486.2,298162.7,103703,285397.2,205443.6,139473.2,250534.7
,0,280,2,182.0727,10.92536,0.8077219,C13-label-2,tyrosine,tyrosine,C9H11NO3,0.1953602,3.184618,180.0662,0,0,0,0,0,0,0,0,1960.456,0,7221.996,0,0
,0,281,8,181.0633,10.87828,0.8431681,N15-label-1,tyrosine,tyrosine,C9H11NO3,0.1482782,2.106827,180.0662,0,0,4537.502,5783.81,5168.341,9053.23,5180.84,10503.01,0,8969.326,2671.806,3103.676,5346.969
,0,282,12,182.0583,14.32837,0.853044,C12 PARENT,Phosphorylcholine,Phosphorylcholine,C5H14NO4P,0.02836895,2.514373,182.0583,0,47906.75,159836.2,192492,122352.3,99294.48,111425.6,167046.9,90287.35,181691.6,143412.2,73185.6,99687.68
,0,283,0,188.0713,14.31165,0.0843673,C13N15-label-5-1,Phosphorylcholine,Phosphorylcholine,C5H14NO4P,0.01165009,6.977391,182.0583,0,0,0,0,0,0,0,901.3337,0,0,0,0,0
,0,284,4,183.0616,14.36043,0.8355925,C13-label-1,Phosphorylcholine,Phosphorylcholine,C5H14NO4P,0.06043148,2.667298,182.0583,0,756.7432,5525.174,6522.801,6412.86,0,2825.683,8570.962,0,0,0,0,0
,0,285,0,184.0651,14.43588,0.074701,C13-label-2,Phosphorylcholine,Phosphorylcholine,C5H14NO4P,0.1358843,2.072468,182.0583,0,0,0,0,657.539,0,0,0,0,0,0,0,0
,0,286,10,184.0012,13.86088,0.8497338,C12 PARENT,Phosphoserine,Phosphoserine,C3H8NO6P,0.05088234,2.653679,184.0012,0,62832.28,235885.2,347756.3,45391.83,33621.54,45441.33,268736.2,21232.24,48893.97,9964.137,4547.982,8025.583
,0,287,0,186.0016,13.87338,0.1486172,C13N15-label-1-1,Phosphoserine,Phosphoserine,C3H8NO6P,0.06338406,2.461068,184.0012,0,1037.565,0,0,0,0,0,0,0,0,0,0,0
,0,288,4,187.005,13.85724,0.8373441,C13N15-label-2-1,Phosphoserine,Phosphoserine,C3H8NO6P,0.0472393,2.121482,184.0012,0,3872.619,23544.52,29671.61,4213.269,1962.357,0,22402.15,3188.327,12886.58,0,0,0
,0,289,3,188.0083,13.88334,0.8561898,C13N15-label-3-1,Phosphoserine,Phosphoserine,C3H8NO6P,0.07333851,2.11016,184.0012,0,0,0,0,0,0,0,0,283313.2,770842.5,248011.5,0,0
,0,290,1,185.0045,13.83827,0.7981028,C13-label-1,Phosphoserine,Phosphoserine,C3H8NO6P,0.02827072,2.639287,184.0012,0,882.9577,3332.567,7742.627,0,0,0,2691.752,1811.791,6499.48,1272.455,0,0
,0,291,2,187.0114,13.8914,0.8102433,C13-label-3,Phosphoserine,Phosphoserine,C3H8NO6P,0.08139992,1.958225,184.0012,0,0,0,0,0,0,0,0,6400.912,16477.45,3519.295,0,0
,0,292,2,184.9982,13.91552,0.8293133,N15-label-1,Phosphoserine,Phosphoserine,C3H8NO6P,0.1055164,2.391935,184.0012,0,0,0,2887.422,0,0,0,0,8073.418,21233.54,0,0,0
